Jacoby Ford,WR,0.65,4500
Stephen Williams,WR,0.64,4500
Kevin Cone,WR,0.63,0
Drew Davis,WR,0.62,4500
Tandon Doss,WR,0.61,4500
Louis Murphy,WR,0.60,4500
Trindon Holliday,WR,0.58,4500
Chad Hall,WR,0.57,4500
Denard Robinson,WR,0.57,4500
Jaron Brown,WR,0.55,4500
David Reed,WR,0.53,4500
Brice Butler,WR,0.52,4500
Lestar Jean,WR,0.50,0
Travis Benjamin,WR,0.46,4500
A.J. Jenkins,WR,0.42,4500
Jermaine Kearse,WR,0.39,4500
Keshawn Martin,WR,0.39,4500
Jerrel Jernigan,WR,0.33,4500
Domenik Hixon,WR,0.30,4500
Dane Sanzenbacher,WR,0.29,4500
Stephen Burton,WR,0.23,4500
Cole Beasley,WR,0.21,4500
Tim Wright,WR,0.00,0
Derek Moye,WR,0.00,0
Eric Page,WR,0.00,0
Mike Brown,WR,0.00,4500
Russell Shepard,WR,0.00,0
Quinton Patton,WR,0.00,4500
Markus Wheaton,WR,0.00,0
Marquise Goodwin,WR,0.00,4500
Cordarrelle Patterson,WR,0.00,0
Andrew Hawkins,WR,0.00,4500
Jarius Wright,WR,0.00,0
Stephen Hill,WR,0.00,4500
Aldrick Robinson,WR,0.00,0
Niles Paul,WR,0.00,0
Leonard Hankerson,WR,0.00,0
Vincent Jackson,WR,0.00,0
Antonio Brown,WR,0.00,0
Jerome Simpson,WR,0.00,0
Matt Slater,WR,0.00,0
Kevin Ogletree,WR,0.00,0
Mike Williams,WR,0.00,0
Brandon Stokley,WR,0.00,4500
Lance Moore,WR,0.00,4700
Michael Crabtree,WR,0.00,0
Josh Morgan,WR,0.00,0
Santana Moss,WR,0.00,0
Pierre Garcon,WR,0.00,0
Nate Burleson,WR,0.00,4500
Mario Manningham,WR,0.00,4500
Percy Harvin,WR,0.00,6000
Jerricho Cotchery,WR,0.00,0
Greg Jennings,WR,0.00,0
Santonio Holmes,WR,0.00,4500
Miles Austin,WR,0.00,5200
Emmanuel Sanders,WR,0.00,0
Jimmy Graham,TE,9.14,8400
Tony Gonzalez,TE,8.29,6200
Jordan Cameron,TE,7.98,7600
Jason Witten,TE,7.59,6400
Martellus Bennett,TE,7.12,6100
Antonio Gates,TE,7.05,6600
Greg Olsen,TE,7.02,6100
Owen Daniels,TE,6.82,5800
Coby Fleener,TE,6.46,5900
Julius Thomas,TE,6.11,6400
Jermaine Gresham,TE,6.06,4500
Brandon Myers,TE,5.76,4500
Vernon Davis,TE,5.76,6900
Charles Clay,TE,5.75,4500
Brent Celek,TE,5.73,4500
Kellen Winslow Jr.,TE,5.44,0
Jared Cook,TE,5.15,5600
Scott Chandler,TE,5.14,4500
Mychal Rivera,TE,5.12,4600
Brandon Pettigrew,TE,4.80,4800
Zach Miller,TE,4.80,4600
Kory Sperry,TE,4.46,0
Delanie Walker,TE,4.06,4800
Zach Ertz,TE,3.53,4500
Michael Hoomanawanui,TE,3.41,4500
Gavin Escobar,TE,3.27,4500
Jermichael Finley,TE,3.11,5900
Garrett Graham,TE,2.82,5100
Ed Dickson,TE,2.82,4500
Dallas Clark,TE,2.65,4500
Sean McGrath,TE,2.55,4700
Joseph Fauria,TE,2.42,4500
Luke Willson,TE,2.36,4500
Jeff Cumberland,TE,2.31,4500
Anthony Fasano,TE,2.31,4500
Chase Coffman,TE,2.29,0
Clay Harbor,TE,2.19,4500
Rob Gronkowski,TE,2.08,6800
D.C. Jefferson,TE,2.05,0
Jeron Mastrud,TE,1.90,4500
Dominique Jones,TE,1.87,4500
Craig Stevens,TE,1.86,4500
Benjamin Watson,TE,1.71,4500
Tyler Eifert,TE,1.63,4600
Allen Reisner,TE,1.59,4500
Michael Egnew,TE,1.51,4500
