Greg Little,WR,2.12,4159
Cory Harkey,TE,2.10,0
Kory Sperry,TE,1.98,0
Knile Davis,RB,1.95,2000
Christian Ponder,QB,1.94,9080
Marcedes Lewis,TE,1.94,0
Jonathan Baldwin,WR,1.93,0
Shonn Greene,RB,1.87,0
Ryan Griffin,TE,1.76,2000
Johnathan Franklin,RB,1.69,2255
Jackie Battle,RB,1.68,3473
Tiquan Underwood,WR,1.60,0
Brandon Tate,WR,1.60,0
Tarvaris Jackson,QB,1.59,0
Chase Daniel,QB,1.58,0
Dominique Davis,QB,1.57,0
Ben Hartsock,TE,1.57,0
Fred Davis,TE,1.57,2055
Kirk Cousins,QB,1.55,0
Bruce Gradkowski,QB,1.52,0
Lestar Jean,WR,1.51,0
Andrew Quarless,TE,1.46,2000
Gary Barnidge,TE,1.46,0
Tyrod Taylor,QB,1.44,0
Ricky Stanzi,QB,1.40,0
Austin Collie,WR,1.39,2364
Seneca Wallace,QB,1.37,0
Matt Moore,QB,1.37,0
Josh McCown,QB,1.34,0
Kellen Clemens,QB,1.33,0
Michael Hoomanawanui,TE,1.32,2000
John Carlson,TE,1.32,0
Craig Stevens,TE,1.30,0
Drew Stanton,QB,1.30,0
Dan Carpenter,K,8.52,0
Dan Bailey,K,8.34,0
Alex Henery,K,8.31,0
Mason Crosby,K,8.27,0
Rob Bironas,K,8.21,0
Nick Novak,K,8.21,0
Graham Gano,K,8.19,0
Robbie Gould,K,8.14,0
Matt Prater,K,8.07,0
Caleb Sturgis,K,8.07,0
Josh Scobee,K,8.03,0
Billy Cundiff,K,7.82,0
Ryan Succop,K,7.81,0
Blair Walsh,K,7.76,0
Phil Dawson,K,7.73,0
Adam Vinatieri,K,7.71,0
Stephen Gostkowski,K,7.63,0
Mike Nugent,K,7.62,0
David Akers,K,7.57,0
Kai Forbath,K,7.44,0
Shaun Suisham,K,7.42,0
Justin Tucker,K,7.39,0
Rian Lindell,K,7.36,0
Steven Hauschka,K,7.23,0
Greg Zuerlein,K,7.07,0
Matt Bryant,K,6.92,0
Jay Feely,K,6.59,0
Josh Brown,K,6.51,0
Randy Bullock,K,6.40,0
Nick Folk,K,5.85,0
Sebastian Janikowski,K,0.00,0
Garrett Hartley,K,0.00,0
Seattle D/ST,DEF,12.11,7314
Chicago D/ST,DEF,11.43,2819
San Diego D/ST,DEF,11.38,6009
Carolina D/ST,DEF,11.24,5568
New England D/ST,DEF,11.21,7637
Baltimore D/ST,DEF,11.06,5576
Kansas City D/ST,DEF,10.87,7479
Buffalo D/ST,DEF,9.69,3624
Atlanta D/ST,DEF,9.66,4416
Pittsburgh D/ST,DEF,9.66,3659
Houston D/ST,DEF,8.92,2052
New York Jets D/ST,DEF,8.85,2592
Green Bay D/ST,DEF,8.47,5296
San Francisco D/ST,DEF,8.41,6498
Minnesota D/ST,DEF,8.41,5067
Dallas D/ST,DEF,8.27,2210
Tennessee D/ST,DEF,8.22,3728
Detroit D/ST,DEF,7.85,4141
Miami D/ST,DEF,7.68,4743
Washington D/ST,DEF,7.54,2030
Jacksonville D/ST,DEF,7.46,0
St. Louis D/ST,DEF,7.10,3244
Tampa Bay D/ST,DEF,6.73,3173
Cincinnati D/ST,DEF,6.60,3086
Philadelphia D/ST,DEF,6.38,1037
Arizona D/ST,DEF,6.18,3908
Denver D/ST,DEF,6.14,2373
New York Giants D/ST,DEF,5.81,2619
Cleveland D/ST,DEF,5.22,2283
Indianapolis D/ST,DEF,1.04,285
Oakland D/ST,DEF,0.00,0
New Orleans D/ST,DEF,0.00,0
