"WR","Kenny Stills",3000,"Atl@NO 01:00PM ET",0
"DST","Raiders ",3000,"Oak@Ind 01:00PM ET",0
"WR","Michael Smith",3000,"Hou@SD 10:20PM ET",0
"TE","Ryan Griffin",3000,"Hou@SD 10:20PM ET",0
"RB","Ronnie Brown",3000,"Hou@SD 10:20PM ET",0
"WR","Travis Benjamin",3000,"Mia@Cle 01:00PM ET",0
"TE","D.C. Jefferson",3000,"Ari@StL 04:25PM ET",0
"RB","Jordan Todman",3000,"KC@Jac 01:00PM ET",0
"WR","Marcus Sales",3000,"Atl@NO 01:00PM ET",0
"WR","Greg Childs",3000,"Min@Det 01:00PM ET",0
"TE","Chris Gragg",3000,"NE@Buf 01:00PM ET",0
"RB","Dennis Johnson",3000,"Hou@SD 10:20PM ET",0
"TE","Brad Smelley",3000,"Mia@Cle 01:00PM ET",0
"TE","Michael Williams",3000,"Min@Det 01:00PM ET",0
"WR","Joe Adams",3000,"Sea@Car 01:00PM ET",0
"WR","Greg Camarillo",3000,"Atl@NO 01:00PM ET",0
"RB","Michael Cox",3000,"NYG@Dal 08:30PM ET",0
"WR","Brandon Banks",3000,"Phi@Was 07:10PM ET",0
"WR","T.J. Graham",3000,"NE@Buf 01:00PM ET",0
"RB","Ryan Williams",3000,"Ari@StL 04:25PM ET",0
"WR","Tobais Palmer",3000,"KC@Jac 01:00PM ET",0
"RB","Nate Eachus",3000,"KC@Jac 01:00PM ET",0
"WR","DeVier Posey",3000,"Hou@SD 10:20PM ET",0
"WR","Jarrett Boykin",3000,"GB@SF 04:25PM ET",0
"WR","LaRon Byrd",3000,"Ari@StL 04:25PM ET",0
"WR","Keshawn Martin",3000,"Hou@SD 10:20PM ET",0
"TE","MarQueis Gray",3000,"GB@SF 04:25PM ET",0
"K","Shaun Suisham",3000,"Ten@Pit 01:00PM ET",0
"TE","Randy McMichael",3000,"Hou@SD 10:20PM ET",0
"WR","Santana Moss",3000,"Phi@Was 07:10PM ET",0
"RB","Dion Lewis",3000,"Mia@Cle 01:00PM ET",0
"WR","Josh Boyce",3000,"NE@Buf 01:00PM ET",0
"RB","Dominique Whaley",3000,"Sea@Car 01:00PM ET",0
"K","Giorgio Tavecchio",3000,"GB@SF 04:25PM ET",0
"TE","Todd Heap",3000,"Ari@StL 04:25PM ET",0
"TE","Vance McDonald",3000,"GB@SF 04:25PM ET",0
"WR","Markus Wheaton",3000,"Ten@Pit 01:00PM ET",0
"RB","Rex Burkhead",3000,"Cin@Chi 01:00PM ET",0
"WR","Conner Vernon",3000,"Oak@Ind 01:00PM ET",0
"RB","Knile Davis",3000,"KC@Jac 01:00PM ET",0
"RB","Mike James",3000,"TB@NYJ 01:00PM ET",0
"RB","Tommy Bohanon",3000,"TB@NYJ 01:00PM ET",0
"TE","Ryan Otten",3000,"KC@Jac 01:00PM ET",0
"TE","Luke Willson",3000,"Sea@Car 01:00PM ET",0
"WR","Damaris Johnson",3000,"Phi@Was 07:10PM ET",0
"WR","Jarius Wright",3000,"Min@Det 01:00PM ET",0
"RB","Brandon Bolden",3000,"NE@Buf 01:00PM ET",0
"WR","Deion Branch",3000,"NE@Buf 01:00PM ET",0
"RB","Latavius Murray",3000,"Oak@Ind 01:00PM ET",0
"K","Shayne Graham",3000,"Mia@Cle 01:00PM ET",0
"TE","Joseph Fauria",3000,"Min@Det 01:00PM ET",0
"RB","Moran Norris",3000,"Hou@SD 10:20PM ET",0
"WR","Donte' Stallworth",3000,"Phi@Was 07:10PM ET",0
"TE","Ladarius Green",3000,"Hou@SD 10:20PM ET",0
"RB","Lance Dunbar",3000,"NYG@Dal 08:30PM ET",0
"TE","Evan Moore",3000,"Phi@Was 07:10PM ET",0
"WR","Brian Robiskie",3000,"Min@Det 01:00PM ET",0
"RB","Donald Brown",3000,"Oak@Ind 01:00PM ET",0
"WR","Roberto Wallace",3000,"Ten@Pit 01:00PM ET",0
"RB","Antone Smith",3000,"Atl@NO 01:00PM ET",0
"WR","Michael Jenkins",3000,"NE@Buf 01:00PM ET",0
"WR","Lee Evans",3000,"KC@Jac 01:00PM ET",0
"TE","Zach Miller (TB)",3000,"TB@NYJ 01:00PM ET",0
"TE","Chase Coffman",3000,"Atl@NO 01:00PM ET",0
"WR","Sammie Stroughter",3000,"TB@NYJ 01:00PM ET",0
"TE","Logan Paulsen",3000,"Phi@Was 07:10PM ET",0
"WR","Brandon Gibson",3000,"Mia@Cle 01:00PM ET",0
"WR","Earl Bennett",3000,"Cin@Chi 01:00PM ET",0
"RB","Brit Miller",3000,"Ari@StL 04:25PM ET",0
"K","Graham Gano",3000,"Sea@Car 01:00PM ET",0
"TE","Clay Harbor",3000,"Phi@Was 07:10PM ET",0
"RB","Josh Vaughan",3000,"Atl@NO 01:00PM ET",0
"WR","Devery Henderson",3000,"Phi@Was 07:10PM ET",0
"WR","Ramses Barden",3000,"NYG@Dal 08:30PM ET",0
"TE","Mike Caussin",3000,"NE@Buf 01:00PM ET",0
"RB","Darrel Young",3000,"Phi@Was 07:10PM ET",0
"TE","Benjamin Watson",3000,"Atl@NO 01:00PM ET",0
"WR","David Gettis",3000,"Sea@Car 01:00PM ET",0
"TE","Fendi Onobun",3000,"Cin@Chi 01:00PM ET",0
"WR","Joe Webb",3000,"Min@Det 01:00PM ET",0
"WR","Louis Murphy",3000,"NYG@Dal 08:30PM ET",0
"WR","David Nelson",3000,"Mia@Cle 01:00PM ET",0
"RB","LaRod Stephens-Howling",3000,"Ten@Pit 01:00PM ET",0
"RB","Javon Ringer",3000,"Ten@Pit 01:00PM ET",0
"RB","Harvey Unga",3000,"Cin@Chi 01:00PM ET",0
"TE","Brody Eldridge",3000,"Cin@Chi 01:00PM ET",0
"WR","Eric Weems",3000,"Cin@Chi 01:00PM ET",0
"WR","Kassim Osgood",3000,"GB@SF 04:25PM ET",0
"WR","Tim Toone",3000,"Atl@NO 01:00PM ET",0
"TE","Richie Brockel",3000,"Sea@Car 01:00PM ET",0
"WR","Kevin Ogletree",3000,"TB@NYJ 01:00PM ET",0
"RB","Stanley Havili",3000,"Oak@Ind 01:00PM ET",0
"WR","Harry Douglas",3000,"Atl@NO 01:00PM ET",0
"TE","Nate Byham",3000,"TB@NYJ 01:00PM ET",0
"TE","John Carlson",3000,"Min@Det 01:00PM ET",0
"RB","Reagan Maui'a",3000,"Ari@StL 04:25PM ET",0
"TE","David Ausberry",3000,"Oak@Ind 01:00PM ET",0
"RB","John Conner",3000,"Cin@Chi 01:00PM ET",0
"WR","Quan Cosby",3000,"KC@Jac 01:00PM ET",0
"RB","Jorvorskie Lane",3000,"Mia@Cle 01:00PM ET",0
"TE","Travis Beckum",3000,"NYG@Dal 08:30PM ET",0
"WR","Chad Hall",3000,"GB@SF 04:25PM ET",0
"RB","Leonard Weaver",3000,"Phi@Was 07:10PM ET",0
"WR","Matthew Slater",3000,"NE@Buf 01:00PM ET",0
"TE","Garrett Graham",3000,"Hou@SD 10:20PM ET",0
"WR","Juaquin Iglesias",3000,"Hou@SD 10:20PM ET",0
"WR","Jordan Norwood",3000,"Mia@Cle 01:00PM ET",0
"WR","Mario Manningham",3000,"GB@SF 04:25PM ET",0
"TE","Andrew DePaola",3000,"TB@NYJ 01:00PM ET",0
"WR","Tiquan Underwood",3000,"TB@NYJ 01:00PM ET",0
"RB","Montario Hardesty",3000,"Mia@Cle 01:00PM ET",0
"RB","Jalen Parmele",3000,"Ten@Pit 01:00PM ET",0
"TE","Tom Crabtree",3000,"TB@NYJ 01:00PM ET",0
"RB","Brock Bolen",3000,"Mia@Cle 01:00PM ET",0
"RB","Mike Cox",3000,"Atl@NO 01:00PM ET",0
"TE","Bear Pascoe",3000,"NYG@Dal 08:30PM ET",0
"TE","Kevin Brock",3000,"KC@Jac 01:00PM ET",0
"RB","Peyton Hillis",3000,"TB@NYJ 01:00PM ET",0
"RB","Chris Ogbonnaya",3000,"Mia@Cle 01:00PM ET",0
"WR","Jordan Shipley",3000,"KC@Jac 01:00PM ET",0
"WR","Jerome Simpson",3000,"Min@Det 01:00PM ET",0
"WR","Austin Collie",3000,"GB@SF 04:25PM ET",0
"WR","Ted Ginn Jr.",3000,"Sea@Car 01:00PM ET",0
"RB","Cedric Peerman",3000,"Cin@Chi 01:00PM ET",0
"WR","Lavelle Hawkins",3000,"GB@SF 04:25PM ET",0
"RB","Tim Hightower",3000,"Phi@Was 07:10PM ET",0
"RB","Chris Pressley",3000,"Cin@Chi 01:00PM ET",0
"TE","Kellen Davis",3000,"Mia@Cle 01:00PM ET",0
"RB","Tristan Davis",3000,"Phi@Was 07:10PM ET",0
"TE","Kory Sperry",3000,"Ari@StL 04:25PM ET",0
"RB","Darius Reynaud",3000,"Ten@Pit 01:00PM ET",0
"WR","Anthony Armstrong",3000,"NYG@Dal 08:30PM ET",0
"RB","Corey McIntyre",3000,"NE@Buf 01:00PM ET",0
"WR","Early Doucet",3000,"Sea@Car 01:00PM ET",0
"RB","Quinn Johnson",3000,"Ten@Pit 01:00PM ET",0
"RB","Jerome Felton",3000,"Min@Det 01:00PM ET",0
"WR","Terrance Copper",3000,"KC@Jac 01:00PM ET",0
"RB","Marcus Thigpen",3000,"Mia@Cle 01:00PM ET",0
"RB","Mike Tolbert",3000,"Sea@Car 01:00PM ET",0
"RB","John Kuhn",3000,"GB@SF 04:25PM ET",0
"TE","Ben Hartsock",3000,"Sea@Car 01:00PM ET",0
"WR","DeMarco Sampson",3000,"NE@Buf 01:00PM ET",0
"WR","Mardy Gilyard",3000,"KC@Jac 01:00PM ET",0
"RB","Owen Schmitt",3000,"Oak@Ind 01:00PM ET",0
"TE","Chris Cooley",3000,"Phi@Was 07:10PM ET",0
"WR","Marlon Moore",3000,"GB@SF 04:25PM ET",0
"RB","Greg Jones",3000,"Hou@SD 10:20PM ET",0
"WR","Brandon Tate",3000,"Cin@Chi 01:00PM ET",0
"TE","David Johnson",3000,"Ten@Pit 01:00PM ET",0
"WR","Chastin West",3000,"Min@Det 01:00PM ET",0
"RB","Eddie Williams",3000,"Mia@Cle 01:00PM ET",0
"RB","James Starks",3000,"GB@SF 04:25PM ET",0
"WR","Deon Butler",3000,"Hou@SD 10:20PM ET",0
"WR","Josh Morgan",3000,"Phi@Was 07:10PM ET",0
"RB","Michael Turner",3000,"Atl@NO 01:00PM ET",0
"RB","Isaac Redman",3000,"Ten@Pit 01:00PM ET",0
"WR","Eddie Royal",3000,"Hou@SD 10:20PM ET",0
"RB","Brandon Jackson",3000,"Mia@Cle 01:00PM ET",0
"RB","Rashad Jennings",3000,"Oak@Ind 01:00PM ET",0
"RB","Tony Fiammetta",3000,"Cin@Chi 01:00PM ET",0
"RB","Mewelde Moore",3000,"Oak@Ind 01:00PM ET",0
"WR","Jerricho Cotchery",3000,"Ten@Pit 01:00PM ET",0
"TE","Tony Moeaki",3000,"KC@Jac 01:00PM ET",0
"RB","Jed Collins",3000,"Atl@NO 01:00PM ET",0
"TE","Gary Barnidge",3000,"Mia@Cle 01:00PM ET",0
"RB","Will Ta'ufo'ou",3000,"KC@Jac 01:00PM ET",0
"TE","Andrew Quarless",3000,"GB@SF 04:25PM ET",0
"TE","Colin Cochart",3000,"NYG@Dal 08:30PM ET",0
"RB","Armando Allen",3000,"Cin@Chi 01:00PM ET",0
"WR","Devin Hester",3000,"Cin@Chi 01:00PM ET",0
"RB","Ryan D'Imperio",3000,"NYG@Dal 08:30PM ET",0
"RB","Brian Leonard",3000,"TB@NYJ 01:00PM ET",0
"TE","Zack Pianalto",3000,"Sea@Car 01:00PM ET",0
"TE","Dan Gronkowski",3000,"Mia@Cle 01:00PM ET",0
"RB","Jason Snelling",3000,"Atl@NO 01:00PM ET",0
"WR","Steve Breaston",3000,"Atl@NO 01:00PM ET",0
"TE","Brett Brackett",3000,"KC@Jac 01:00PM ET",0
"RB","Evan Royster",3000,"Phi@Was 07:10PM ET",0
"TE","Aaron Hernandez",3000,"NE@Buf 01:00PM ET",0
"WR","Taylor Price",3000,"KC@Jac 01:00PM ET",0
"WR","Damian Williams",3000,"Ten@Pit 01:00PM ET",0
"TE","Lee Smith",3000,"NE@Buf 01:00PM ET",0
"TE","Steve Maneri",3000,"Cin@Chi 01:00PM ET",0
"WR","Armanti Edwards",3000,"Sea@Car 01:00PM ET",0
"RB","Mike Goodson",3000,"TB@NYJ 01:00PM ET",0
"TE","Maurice Stovall",3000,"KC@Jac 01:00PM ET",0
"WR","Dexter McCluster",3000,"KC@Jac 01:00PM ET",0
"RB","Manase Tonga",3000,"Oak@Ind 01:00PM ET",0
"RB","Da'Rel Scott",3000,"NYG@Dal 08:30PM ET",0
"TE","Leonard Pope",3000,"Cin@Chi 01:00PM ET",0
"WR","Julian Edelman",3000,"NE@Buf 01:00PM ET",0
"WR","Kris Adams",3000,"NYG@Dal 08:30PM ET",0
"TE","Konrad Reuland",3000,"TB@NYJ 01:00PM ET",0
"WR","Dezmon Briscoe",3000,"Phi@Was 07:10PM ET",0
"RB","Kendall Hunter",3000,"GB@SF 04:25PM ET",0
"RB","Lawrence Vickers",3000,"NYG@Dal 08:30PM ET",0
"RB","Daniel Herron",3000,"Cin@Chi 01:00PM ET",0
"RB","John Griffin",3000,"TB@NYJ 01:00PM ET",0
"RB","Chris Rainey",3000,"Ten@Pit 01:00PM ET",0
"WR","Josh Cooper",3000,"Mia@Cle 01:00PM ET",0
"WR","Dane Sanzenbacher",3000,"Cin@Chi 01:00PM ET",0
"WR","Leonard Hankerson",3000,"Phi@Was 07:10PM ET",0
"RB","Jonathan Dwyer",3000,"Ten@Pit 01:00PM ET",0
"TE","Isaiah Stanback",3000,"KC@Jac 01:00PM ET",0
"RB","Henry Hynoski",3000,"NYG@Dal 08:30PM ET",0
"WR","Steve Smith (TB)",3000,"TB@NYJ 01:00PM ET",0
"WR","Mike Williams (SEA)",3000,"Sea@Car 01:00PM ET",0
"WR","Brian Quick",3000,"Ari@StL 04:25PM ET",0
"WR","Kealoha Pilares",3000,"Sea@Car 01:00PM ET",0
"WR","Chansi Stuckey",3000,"Ari@StL 04:25PM ET",0
"TE","David Thomas",3000,"Atl@NO 01:00PM ET",0
"RB","Leon Washington",3000,"NE@Buf 01:00PM ET",0
"WR","Carlton Mitchell",3000,"TB@NYJ 01:00PM ET",0
"WR","Marcus Easley",3000,"NE@Buf 01:00PM ET",0
"WR","Austin Pettis",3000,"Ari@StL 04:25PM ET",0
"RB","Matt Asiata",3000,"Min@Det 01:00PM ET",0
"WR","Charles Johnson",3000,"GB@SF 04:25PM ET",0
"RB","DuJuan Harris",3000,"GB@SF 04:25PM ET",0
"TE","James Casey",3000,"Phi@Was 07:10PM ET",0
"TE","Adrien Robinson",3000,"NYG@Dal 08:30PM ET",0
"RB","Tashard Choice",3000,"NE@Buf 01:00PM ET",0
"WR","Preston Parker",3000,"Atl@NO 01:00PM ET",0
"RB","Beanie Wells",3000,"Ari@StL 04:25PM ET",0
"WR","Greg Salas",3000,"Phi@Was 07:10PM ET",0
"TE","Richard Gordon",3000,"Oak@Ind 01:00PM ET",0
"RB","Chris Gronkowski",3000,"Hou@SD 10:20PM ET",0
"RB","Tyler Clutts",3000,"Hou@SD 10:20PM ET",0
"WR","Jacoby Ford",3000,"Oak@Ind 01:00PM ET",0
"WR","Dwayne Harris",3000,"NYG@Dal 08:30PM ET",0
"WR","Jordan White",3000,"TB@NYJ 01:00PM ET",0
"RB","Bruce Miller",3000,"GB@SF 04:25PM ET",0
"WR","Laurent Robinson",3000,"KC@Jac 01:00PM ET",0
"WR","Robert Meachem",3000,"Hou@SD 10:20PM ET",0
"RB","Marcel Reece",3000,"Oak@Ind 01:00PM ET",0
"TE","Ryan Taylor",3000,"GB@SF 04:25PM ET",0
"TE","Jim Dray",3000,"Ari@StL 04:25PM ET",0
"RB","Erik Lorig",3000,"TB@NYJ 01:00PM ET",0
"RB","Ben Tate",3000,"Hou@SD 10:20PM ET",0
"WR","Dorin Dickerson",3000,"NE@Buf 01:00PM ET",0
"RB","Ryan Torain",3000,"NYG@Dal 08:30PM ET",0
"WR","Kyle Williams",3000,"GB@SF 04:25PM ET",0
"WR","Kris Durham",3000,"Min@Det 01:00PM ET",0
"TE","John Phillips",3000,"Hou@SD 10:20PM ET",0
"RB","Shaun Draughn",3000,"KC@Jac 01:00PM ET",0
"WR","Chaz Schilens",3000,"Min@Det 01:00PM ET",0
"RB","Lex Hilliard",3000,"TB@NYJ 01:00PM ET",0
"RB","Keiland Williams",3000,"Phi@Was 07:10PM ET",0
"WR","David Ball",3000,"Phi@Was 07:10PM ET",0
"WR","Jamar Newsome",3000,"KC@Jac 01:00PM ET",0
"RB","Shaun Chapas",3000,"Min@Det 01:00PM ET",0
"TE","Kyle Adams",3000,"Cin@Chi 01:00PM ET",0
"RB","Montell Owens",3000,"Min@Det 01:00PM ET",0
"TE","Jake Ballard",3000,"NE@Buf 01:00PM ET",0
"TE","Tommy Gallarda",3000,"Atl@NO 01:00PM ET",0
"RB","Toby Gerhart",3000,"Min@Det 01:00PM ET",0
"TE","Mike McNeill",3000,"Ari@StL 04:25PM ET",0
"WR","Ben Obomanu",3000,"TB@NYJ 01:00PM ET",0
"TE","Michael Hoomanawanui",3000,"NE@Buf 01:00PM ET",0
"WR","Devin Aromashodu",3000,"Cin@Chi 01:00PM ET",0
"RB","Thomas Clayton",3000,"Ari@StL 04:25PM ET",0
"RB","Jackie Battle",3000,"Ten@Pit 01:00PM ET",0
"WR","Domenik Hixon",3000,"Sea@Car 01:00PM ET",0
"RB","Anthony Dixon",3000,"GB@SF 04:25PM ET",0
"RB","D.J. Ware",3000,"TB@NYJ 01:00PM ET",0
"TE","Matthew Mulligan",3000,"GB@SF 04:25PM ET",0
"WR","Marc Mariani",3000,"Ten@Pit 01:00PM ET",0
"RB","Phillip Tanner",3000,"NYG@Dal 08:30PM ET",0
"RB","Baron Batch",3000,"Ten@Pit 01:00PM ET",0
"RB","Le'Ron McClain",3000,"Hou@SD 10:20PM ET",0
"TE","Mickey Shuler",3000,"Ari@StL 04:25PM ET",0
"WR","Lestar Jean",3000,"Hou@SD 10:20PM ET",0
"WR","Terrence Austin",3000,"Min@Det 01:00PM ET",0
"TE","Lance Kendricks",3000,"Ari@StL 04:25PM ET",0
"RB","Brandon Jacobs",3000,"GB@SF 04:25PM ET",0
"RB","Stefan Logan",3000,"Min@Det 01:00PM ET",0
"TE","Kevin Boss",3000,"KC@Jac 01:00PM ET",0
