Derek Holland,SP,9.36,6900
Brad Hand,RP,9.27,3700
Ross Ohlendorf,RP/SP,9.15,4400
Brandon McCarthy,SP,9.01,5900
Hector Santiago,SP/RP,8.73,6100
Hiroki Kuroda,SP,8.46,6800
Dan Straily,SP,8.35,6700
Hisashi Iwakuma,SP/RP,8.31,8400
Kyle Lohse,SP,8.28,5900
Jason Hammel,SP,8.27,5200
Jason Vargas,SP/RP,8.13,6600
Ian Kennedy,SP,7.95,6600
Jake Arrieta,SP,7.67,5000
Tyler Chatwood,SP/RP,7.41,6000
Bruce Chen,SP/RP,7.31,6000
Todd Redmond,SP/RP,7.07,4900
Dallas Keuchel,SP/RP,6.61,5200
Kyle Kendrick,SP,6.14,4900
Kevin Correia,SP,6.14,5200
Craig Kimbrel,RP,0.74,0
Joaquin Benoit,RP,0.63,0
Aroldis Chapman,RP,0.62,7500
Jason Grilli,RP,0.57,0
Brad Ziegler,RP,0.54,0
Rex Brothers,RP,0.52,3000
Chris Perez,RP,0.51,0
Jim Henderson,RP,0.51,3200
Jim Johnson,RP,0.47,0
Casey Janssen,RP,0.46,0
Kevin Gregg,RP,0.45,0
Addison Reed,RP,0.41,2500
Huston Street,RP,0.4,0
Greg Holland,RP,0.38,0
