Travis Benjamin,WR,0.66,4500
Chris Harper,WR,0.66,4500
Seyi Ajirotutu,WR,0.63,4500
Dwayne Harris,WR,0.63,4500
Devin Thomas,WR,0.62,4500
Quinton Patton,WR,0.61,4500
Ricardo Lockette,WR,0.61,0
Juron Criner,WR,0.61,4700
Chad Hall,WR,0.61,0
Steve Smith,WR,0.61,0
Brandon Tate,WR,0.60,4500
Eric Weems,WR,0.58,4500
Patrick Edwards,WR,0.57,4500
Damian Williams,WR,0.54,4500
Chris Owusu,WR,0.53,4500
Cole Beasley,WR,0.51,4500
Kris Durham,WR,0.51,4500
Bryan Walters,WR,0.51,4500
Brett Swain,WR,0.51,4500
Josh Cooper,WR,0.51,4500
Terrance Copper,WR,0.49,4500
A.J. Jenkins,WR,0.44,5000
Edmond Gates,WR,0.44,4500
Jerrel Jernigan,WR,0.43,4500
Jerricho Cotchery,WR,0.40,4900
Charly Martin,WR,0.38,4500
Jarrett Boykin,WR,0.37,4500
Ryan Whalen,WR,0.35,4500
Keshawn Martin,WR,0.33,4500
Trindon Holliday,WR,0.32,4500
Jordan White,WR,0.31,4500
Devin Hester,WR,0.31,4500
Louis Murphy,WR,0.30,4500
LaRon Byrd,WR,0.26,4500
Toney Clemons,WR,0.22,0
Dane Sanzenbacher,WR,0.21,4500
Niles Paul,WR,0.14,4500
Dominique Curry,WR,0.12,0
Isaiah Stanback,WR,0.07,4500
Marquise Goodwin,WR,0.00,4500
Kevin Cone,WR,0.00,4500
Nathan Palmer,WR,0.00,4500
Josh Gordon,WR,0.00,5500
Deonte Thompson,WR,0.00,4500
Kevin Walter,WR,0.00,4500
Greg Childs,WR,0.00,4500
Justin Blackmon,WR,0.00,6000
Jeremy Kerley,WR,0.00,4800
Jacoby Jones,WR,0.00,4800
Plaxico Burress,WR,0.00,4600
Danny Amendola,WR,0.00,7200
Michael Crabtree,WR,0.00,0
Mario Manningham,WR,0.00,4500
Percy Harvin,WR,0.00,0
Andrew Hawkins,WR,0.00,4600
Jimmy Graham,TE,10.69,7800
Jason Witten,TE,8.88,6800
Tony Gonzalez,TE,7.99,7000
Greg Olsen,TE,7.94,6100
Vernon Davis,TE,6.41,7100
Jared Cook,TE,6.11,6300
Owen Daniels,TE,5.99,6000
Martellus Bennett,TE,5.95,5700
Antonio Gates,TE,5.79,5400
Jermaine Gresham,TE,5.46,5200
Jordan Cameron,TE,5.26,6300
Brandon Myers,TE,5.25,5000
Jermichael Finley,TE,4.93,6300
Marcedes Lewis,TE,4.79,5000
Kyle Rudolph,TE,4.70,5800
Ed Dickson,TE,4.67,5000
Fred Davis,TE,4.64,6100
Brent Celek,TE,4.58,4500
Julius Thomas,TE,4.42,6300
Anthony Fasano,TE,4.28,4500
Zach Sudfeld,TE,4.26,4500
Brandon Pettigrew,TE,3.99,5100
Kory Sperry,TE,3.79,4500
Jeff Cumberland,TE,3.68,4700
Jacob Tamme,TE,3.66,4700
Gavin Escobar,TE,3.52,4500
Tyler Eifert,TE,3.46,4900
Scott Chandler,TE,3.35,5100
Coby Fleener,TE,3.12,5000
Dwayne Allen,TE,3.04,5400
Zach Miller,TE,3.00,4800
Anthony McCoy,TE,2.99,4500
Logan Paulsen,TE,2.98,4500
Zach Ertz,TE,2.87,4700
Joel Dreessen,TE,2.60,5000
Travis Kelce,TE,2.54,4500
Vance McDonald,TE,2.23,4500
Delanie Walker,TE,2.19,4700
Kellen Winslow Jr.,TE,2.16,0
Garrett Graham,TE,2.16,4600
Dallas Clark,TE,2.05,5800
David Ausberry,TE,1.89,4700
Benjamin Watson,TE,1.73,4500
Chase Coffman,TE,1.65,4500
Allen Reisner,TE,1.60,4500
Luke Stocker,TE,1.60,4500
Craig Stevens,TE,1.58,4500
Andrew Quarless,TE,1.57,4500
David Paulson,TE,1.49,4500
Joseph Fauria,TE,1.40,4800
Ben Hartsock,TE,1.33,4500
John Phillips,TE,1.18,4500
Lee Smith,TE,1.01,4500
Dion Sims,TE,0.85,4500
Konrad Reuland,TE,0.85,4500
Bear Pascoe,TE,0.75,4500
Steve Maneri,TE,0.66,4500
Michael Egnew,TE,0.64,4500
John Carlson,TE,0.59,4500
David Johnson,TE,0.36,0
Billy Bajema,TE,0.32,4500
D.C. Jefferson,TE,0.31,4500
